ATM_ID,Date,Day_of_Week,Time_of_Day,Total_Withdrawals,Total_Deposits,Location_Type,Holiday_Flag,Special_Event_Flag,Previous_Day_Cash_Level,Weather_Condition,Nearby_Competitor_ATMs,Cash_Demand_Next_Day,Year,Month,Month_Name,Quarter,Net_Cash_Flow,Cash_Utilization_Rate,Cash_Risk
ATM_0030,2023-12-22,Friday,Morning,54668,13453,Standalone,0,0,121790,Clear,2,40873,2023,12,December,4,41215,44.88710074718778,Normal
ATM_0031,2022-08-18,Thursday,Morning,36596,8918,Gas Station,0,0,89759,Cloudy,3,34461,2022,8,August,3,27678,40.77139896834858,Normal
ATM_0043,2022-08-25,Thursday,Night,58579,5805,Gas Station,0,0,94752,Clear,4,46373,2022,8,August,3,52774,61.82349712934819,Normal
ATM_0044,2023-02-08,Wednesday,Morning,59758,12764,Mall,0,0,94580,Rainy,3,58805,2023,2,February,1,46994,63.182491012899135,Normal
ATM_0012,2023-03-19,Sunday,Evening,67426,18967,Bank Branch,0,0,95173,Clear,2,42736,2023,3,March,1,48459,70.84572305170585,Normal
ATM_0033,2023-02-01,Wednesday,Night,34507,9022,Bank Branch,0,0,72747,Snowy,4,22398,2023,2,February,1,25485,47.43425845739343,Normal
ATM_0031,2022-04-17,Sunday,Evening,35935,13552,Standalone,0,1,105988,Cloudy,4,32255,2022,4,April,2,22383,33.90478167339699,Normal
ATM_0013,2022-06-10,Friday,Night,66713,12009,Gas Station,0,0,106227,Clear,5,58709,2022,6,June,2,54704,62.802300733335215,Normal
ATM_0022,2022-11-12,Saturday,Morning,67470,11028,Gas Station,0,0,110764,Rainy,5,48095,2022,11,November,4,56442,60.91329312773103,Normal
ATM_0012,2023-02-28,Tuesday,Morning,39929,6431,Supermarket,0,0,128508,Snowy,3,32682,2023,2,February,1,33498,31.07121735611791,Normal
ATM_0033,2023-07-20,Thursday,Night,77966,15712,Mall,0,0,110670,Snowy,5,73537,2023,7,July,3,62254,70.44908285895004,Normal
ATM_0039,2023-05-01,Monday,Afternoon,46389,11649,Standalone,0,0,105043,Cloudy,4,43154,2023,5,May,2,34740,44.16191464447893,Normal
ATM_0019,2022-08-06,Saturday,Afternoon,37122,8329,Gas Station,0,0,103051,Cloudy,0,23864,2022,8,August,3,28793,36.022940097621564,Normal
ATM_0011,2023-01-27,Friday,Afternoon,60153,6599,Bank Branch,0,0,126652,Cloudy,5,43996,2023,1,January,1,53554,47.494709913779495,Normal
ATM_0028,2022-12-26,Monday,Night,59393,5316,Standalone,0,0,133960,Cloudy,5,45062,2022,12,December,4,54077,44.33636906539265,Normal
ATM_0048,2023-02-01,Wednesday,Night,66568,12473,Supermarket,0,0,64560,Snowy,3,53055,2023,2,February,1,54095,103.1102850061958,Normal
ATM_0048,2022-03-22,Tuesday,Evening,42115,10425,Standalone,0,0,103159,Rainy,2,37352,2022,3,March,1,31690,40.825327891895036,Normal
ATM_0029,2022-09-16,Friday,Evening,50111,4043,Mall,0,0,118391,Rainy,2,42393,2022,9,September,3,46068,42.32669713069406,Normal
ATM_0002,2023-01-09,Monday,Afternoon,62567,13631,Gas Station,0,0,95986,Clear,4,54705,2023,1,January,1,48936,65.18346425520389,Normal
ATM_0047,2022-10-07,Friday,Night,37801,8050,Standalone,0,0,129157,Snowy,2,38841,2022,10,October,4,29751,29.26748066306898,Normal
ATM_0002,2022-08-31,Wednesday,Night,47990,12526,Standalone,0,0,81616,Clear,3,46207,2022,8,August,3,35464,58.799745148010196,Normal
ATM_0034,2022-01-08,Saturday,Evening,54080,11446,Bank Branch,0,0,151748,Rainy,5,49100,2022,1,January,1,42634,35.63803147323193,Normal
ATM_0035,2023-01-16,Monday,Night,32362,12463,Supermarket,0,0,86993,Clear,1,21955,2023,1,January,1,19899,37.20069430873749,Normal
ATM_0027,2023-09-08,Friday,Night,39750,15858,Standalone,0,1,92597,Clear,5,34227,2023,9,September,3,23892,42.92795662926444,Normal
ATM_0018,2022-01-30,Sunday,Night,73946,7341,Bank Branch,0,0,108347,Clear,2,56613,2022,1,January,1,66605,68.24923625019613,Normal
ATM_0006,2022-12-27,Tuesday,Morning,71305,17567,Gas Station,0,0,91712,Snowy,0,53859,2022,12,December,4,53738,77.74882240055827,Normal
ATM_0021,2022-04-16,Saturday,Morning,24353,0,Bank Branch,0,0,104785,Rainy,4,24770,2022,4,April,2,24353,23.240921887674762,Normal
ATM_0029,2023-10-09,Monday,Night,48936,5977,Bank Branch,0,0,113099,Snowy,3,44789,2023,10,October,4,42959,43.26828707592463,Normal
ATM_0030,2022-10-15,Saturday,Night,75172,5148,Standalone,0,0,70190,Cloudy,3,75522,2022,10,October,4,70024,107.09787719048298,High Risk
ATM_0048,2022-02-08,Tuesday,Afternoon,56074,17301,Bank Branch,0,0,100175,Rainy,3,57626,2022,2,February,1,38773,55.9760419266284,Normal
ATM_0013,2023-08-08,Tuesday,Night,23626,8809,Standalone,0,0,72272,Rainy,0,19595,2023,8,August,3,14817,32.69039185299978,Normal
ATM_0046,2023-08-13,Sunday,Evening,52912,12937,Mall,0,0,92850,Clear,0,50959,2023,8,August,3,39975,56.98653742595584,Normal
ATM_0012,2023-10-06,Friday,Night,61857,11723,Gas Station,0,0,95860,Clear,5,40379,2023,10,October,4,50134,64.52847903192155,Normal
ATM_0039,2022-12-02,Friday,Morning,53181,9910,Gas Station,0,0,131922,Snowy,4,35279,2022,12,December,4,43271,40.312457361167965,Normal
ATM_0030,2023-05-03,Wednesday,Night,53681,14215,Bank Branch,0,0,114158,Rainy,0,36253,2023,5,May,2,39466,47.02342367595788,Normal
ATM_0028,2022-03-31,Thursday,Evening,36470,9079,Standalone,0,0,126978,Snowy,3,27051,2022,3,March,1,27391,28.72151081289672,Normal
ATM_0042,2023-01-16,Monday,Evening,46247,17567,Gas Station,0,0,111380,Rainy,2,36001,2023,1,January,1,28680,41.521817202370265,Normal
ATM_0002,2022-12-19,Monday,Afternoon,47529,10422,Gas Station,0,0,129772,Cloudy,0,34537,2022,12,December,4,37107,36.625003852911256,Normal
ATM_0047,2023-02-18,Saturday,Night,52693,12937,Standalone,0,0,117411,Cloudy,0,38291,2023,2,February,1,39756,44.87909991397739,Normal
ATM_0031,2022-03-29,Tuesday,Morning,49491,13888,Bank Branch,0,0,115520,Rainy,5,43242,2022,3,March,1,35603,42.84193213296399,Normal
ATM_0026,2022-04-08,Friday,Afternoon,67523,7768,Supermarket,0,0,88377,Rainy,3,54132,2022,4,April,2,59755,76.40336286590403,Normal
ATM_0030,2022-09-17,Saturday,Evening,49689,16895,Supermarket,0,0,124411,Snowy,5,37092,2022,9,September,3,32794,39.939394426537845,Normal
ATM_0007,2023-12-18,Monday,Afternoon,54526,14338,Bank Branch,0,0,99270,Cloudy,0,51063,2023,12,December,4,40188,54.926966858063864,Normal
ATM_0022,2023-12-12,Tuesday,Morning,52724,7113,Gas Station,0,0,109578,Clear,5,47148,2023,12,December,4,45611,48.11549763638687,Normal
ATM_0049,2023-02-19,Sunday,Evening,64568,8766,Mall,0,0,109045,Cloudy,2,49487,2023,2,February,1,55802,59.212251822642024,Normal
ATM_0003,2023-05-23,Tuesday,Morning,27608,15158,Gas Station,0,0,77601,Snowy,3,22841,2023,5,May,2,12450,35.576861122923674,Normal
ATM_0034,2022-10-03,Monday,Afternoon,54067,18256,Mall,0,0,160765,Snowy,3,44198,2022,10,October,4,35811,33.63107641588654,Normal
ATM_0014,2023-03-20,Monday,Evening,47656,15239,Standalone,0,0,119145,Clear,2,27994,2023,3,March,1,32417,39.99832137311679,Normal
ATM_0017,2023-09-28,Thursday,Afternoon,71146,14638,Gas Station,0,0,102359,Clear,4,73561,2023,9,September,3,56508,69.50634531404175,Normal
ATM_0001,2022-07-13,Wednesday,Morning,46492,7618,Gas Station,0,0,120126,Rainy,5,44577,2022,7,July,3,38874,38.702695503055125,Normal
ATM_0025,2022-09-20,Tuesday,Afternoon,74050,8138,Mall,0,0,70654,Snowy,5,57706,2022,9,September,3,65912,104.80652192374104,High Risk
ATM_0040,2023-05-30,Tuesday,Evening,52215,5834,Standalone,0,1,68444,Clear,4,51846,2023,5,May,2,46381,76.2886447314593,Normal
ATM_0036,2023-11-06,Monday,Evening,38273,3370,Supermarket,0,0,92097,Rainy,1,39411,2023,11,November,4,34903,41.55727113803924,Normal
ATM_0041,2022-02-04,Friday,Night,58903,11300,Standalone,0,0,95291,Snowy,1,46030,2022,2,February,1,47603,61.81381242719669,Normal
ATM_0028,2023-09-27,Wednesday,Morning,46063,13518,Mall,0,0,64805,Rainy,1,28026,2023,9,September,3,32545,71.07939202222052,Normal
ATM_0042,2022-02-08,Tuesday,Afternoon,58986,2874,Supermarket,0,1,100249,Cloudy,3,62266,2022,2,February,1,56112,58.8394896707199,Normal
ATM_0013,2022-08-13,Saturday,Morning,55144,9541,Supermarket,0,0,110282,Rainy,1,41617,2022,8,August,3,45603,50.00272029887017,Normal
ATM_0023,2023-02-14,Tuesday,Evening,52737,12802,Standalone,0,1,78412,Rainy,0,42786,2023,2,February,1,39935,67.25628730296384,Normal
ATM_0029,2023-09-04,Monday,Morning,26168,5673,Standalone,0,0,118645,Clear,1,27371,2023,9,September,3,20495,22.05571241940242,Normal
ATM_0044,2023-04-20,Thursday,Afternoon,52836,7159,Bank Branch,0,0,86039,Rainy,5,56060,2023,4,April,2,45677,61.409360871232806,High Risk
ATM_0039,2023-01-01,Sunday,Afternoon,59313,11059,Mall,1,0,75708,Snowy,0,57653,2023,1,January,1,48254,78.34442859407196,High Risk
ATM_0002,2022-10-27,Thursday,Afternoon,31662,12638,Bank Branch,0,0,130213,Rainy,5,19649,2022,10,October,4,19024,24.31554453088401,Normal
ATM_0003,2023-12-11,Monday,Night,52213,2799,Supermarket,0,0,107533,Clear,2,48170,2023,12,December,4,49414,48.555327201882214,Normal
ATM_0034,2022-05-08,Sunday,Morning,41664,13487,Supermarket,0,0,86281,Clear,2,23274,2022,5,May,2,28177,48.28873100682653,Normal
ATM_0020,2023-06-28,Wednesday,Evening,54117,9922,Gas Station,0,0,135263,Snowy,3,52275,2023,6,June,2,44195,40.00872374559192,Normal
ATM_0049,2023-05-13,Saturday,Night,36219,15479,Bank Branch,0,0,112780,Rainy,2,17823,2023,5,May,2,20740,32.11473665543536,Normal
ATM_0046,2022-12-04,Sunday,Evening,27506,2270,Bank Branch,0,0,102595,Clear,2,26675,2022,12,December,4,25236,26.8102734051367,Normal
ATM_0006,2023-07-03,Monday,Afternoon,48362,8347,Gas Station,0,0,149331,Rainy,4,40518,2023,7,July,3,40015,32.38577388485981,Normal
ATM_0009,2023-03-24,Friday,Evening,32261,5727,Bank Branch,0,0,99032,Clear,4,35264,2023,3,March,1,26534,32.576338961143875,Normal
ATM_0022,2022-07-09,Saturday,Evening,29106,7022,Standalone,0,0,99061,Cloudy,4,19400,2022,7,July,3,22084,29.381896003472608,Normal
ATM_0034,2023-11-09,Thursday,Morning,26733,2741,Standalone,0,1,78391,Clear,1,31204,2023,11,November,4,23992,34.10212907093926,Normal
ATM_0004,2023-06-10,Saturday,Morning,56541,6241,Supermarket,0,0,92997,Snowy,2,43818,2023,6,June,2,50300,60.79873544307881,Normal
ATM_0017,2023-05-29,Monday,Night,59058,3210,Gas Station,0,0,112442,Snowy,0,48124,2023,5,May,2,55848,52.523078564949046,Normal
ATM_0046,2022-10-29,Saturday,Evening,58285,8575,Supermarket,0,0,108838,Snowy,5,53707,2022,10,October,4,49710,53.552068211470264,Normal
ATM_0002,2023-06-07,Wednesday,Afternoon,43312,12595,Standalone,0,0,106185,Snowy,0,26606,2023,6,June,2,30717,40.789188680133734,Normal
ATM_0016,2022-12-07,Wednesday,Morning,73728,8288,Gas Station,0,1,97621,Cloudy,4,87953,2022,12,December,4,65440,75.52473340777087,Normal
ATM_0024,2022-12-21,Wednesday,Evening,30220,13812,Supermarket,0,0,131238,Rainy,2,19670,2022,12,December,4,16408,23.026867218336154,Normal
ATM_0022,2023-06-05,Monday,Morning,43305,6691,Mall,0,0,119404,Rainy,5,42368,2023,6,June,2,36614,36.26762922515159,Normal
ATM_0010,2023-04-03,Monday,Night,64266,13251,Standalone,0,0,77723,Cloudy,5,45191,2023,4,April,2,51015,82.68594881823913,Normal
ATM_0032,2023-05-20,Saturday,Evening,13560,9199,Standalone,0,0,105156,Rainy,2,6422,2023,5,May,2,4361,12.895127239529842,Normal
ATM_0019,2023-12-27,Wednesday,Morning,48273,10735,Bank Branch,0,0,108591,Cloudy,1,51175,2023,12,December,4,37538,44.4539602729508,Normal
ATM_0019,2023-08-24,Thursday,Afternoon,43380,14647,Gas Station,0,0,107220,Clear,0,29097,2023,8,August,3,28733,40.45886961387801,Normal
ATM_0032,2022-03-05,Saturday,Evening,54727,7493,Standalone,0,0,105652,Snowy,4,56160,2022,3,March,1,47234,51.79930337333889,Normal
ATM_0020,2023-08-06,Sunday,Night,46514,12152,Gas Station,0,0,80463,Clear,3,33694,2023,8,August,3,34362,57.8079365671178,Normal
ATM_0028,2022-05-16,Monday,Afternoon,52893,9174,Supermarket,0,0,130726,Cloudy,5,47855,2022,5,May,2,43719,40.4609641540321,Normal
ATM_0032,2022-05-01,Sunday,Afternoon,61963,21500,Standalone,0,0,90141,Rainy,2,39766,2022,5,May,2,40463,68.74008497797894,Normal
ATM_0002,2022-06-22,Wednesday,Night,40519,4166,Gas Station,0,0,122810,Clear,3,35612,2022,6,June,2,36353,32.99324159270417,Normal
ATM_0020,2022-05-07,Saturday,Afternoon,22265,14419,Bank Branch,0,0,123165,Cloudy,3,13819,2022,5,May,2,7846,18.077375877887388,Normal
ATM_0024,2022-07-22,Friday,Morning,62686,1636,Standalone,0,0,101160,Clear,5,71343,2022,7,July,3,61050,61.96718070383551,Normal
ATM_0041,2022-07-26,Tuesday,Evening,58019,9959,Mall,0,0,60751,Clear,0,40943,2022,7,July,3,48060,95.50295468387353,Normal
ATM_0022,2022-10-17,Monday,Evening,58026,2153,Standalone,0,0,130800,Snowy,2,59617,2022,10,October,4,55873,44.362385321100916,Normal
ATM_0023,2023-09-30,Saturday,Evening,39855,0,Standalone,0,1,115293,Rainy,0,51494,2023,9,September,3,39855,34.56844734719367,Normal
ATM_0028,2023-07-26,Wednesday,Afternoon,55500,8126,Bank Branch,0,0,122496,Cloudy,5,49627,2023,7,July,3,47374,45.30760188087774,Normal
ATM_0049,2023-03-01,Wednesday,Night,50525,10254,Supermarket,0,0,113598,Snowy,0,32752,2023,3,March,1,40271,44.47701544041268,Normal
ATM_0020,2023-08-18,Friday,Morning,37137,12129,Mall,0,0,81588,Clear,2,27998,2023,8,August,3,25008,45.51772319458744,Normal
ATM_0013,2022-03-23,Wednesday,Night,39676,10402,Mall,0,0,82924,Snowy,5,26465,2022,3,March,1,29274,47.84622063576286,Normal
ATM_0031,2023-07-27,Thursday,Evening,72561,18114,Bank Branch,0,0,113924,Cloudy,4,57294,2023,7,July,3,54447,63.69246164109407,Normal
ATM_0015,2022-08-17,Wednesday,Night,61452,16123,Supermarket,0,0,99885,Clear,4,52027,2022,8,August,3,45329,61.52275116383842,Normal
ATM_0044,2022-09-06,Tuesday,Morning,51066,6222,Gas Station,0,0,56263,Snowy,5,57437,2022,9,September,3,44844,90.76302365675488,High Risk
ATM_0044,2022-01-26,Wednesday,Morning,47367,0,Mall,0,0,80179,Rainy,4,53436,2022,1,January,1,47367,59.07656618316517,Normal
ATM_0006,2022-04-06,Wednesday,Morning,36885,15188,Standalone,0,0,110174,Rainy,0,27668,2022,4,April,2,21697,33.47886071123858,Normal
ATM_0011,2023-02-20,Monday,Evening,12547,10050,Mall,0,0,64070,Rainy,5,5768,2023,2,February,1,2497,19.58326830029655,Normal
ATM_0044,2022-09-01,Thursday,Afternoon,57637,12738,Supermarket,0,0,77644,Cloudy,4,49985,2022,9,September,3,44899,74.23239400340013,Normal
ATM_0003,2022-07-09,Saturday,Morning,55712,13490,Bank Branch,0,0,92815,Cloudy,4,34790,2022,7,July,3,42222,60.02478047729354,Normal
ATM_0011,2023-11-02,Thursday,Morning,52278,6639,Supermarket,0,0,75149,Rainy,4,40893,2023,11,November,4,45639,69.56579595204194,Normal
ATM_0020,2022-10-18,Tuesday,Night,38949,14260,Supermarket,0,0,76555,Cloudy,3,29398,2022,10,October,4,24689,50.87714714910848,Normal
ATM_0028,2023-02-18,Saturday,Afternoon,47427,16081,Standalone,0,0,88184,Rainy,5,28889,2023,2,February,1,31346,53.78186519096435,Normal
ATM_0001,2023-07-11,Tuesday,Afternoon,45861,9091,Standalone,0,0,88483,Clear,1,33737,2023,7,July,3,36770,51.830295084931564,Normal
ATM_0019,2022-07-10,Sunday,Night,44572,14282,Gas Station,0,0,96350,Snowy,1,25064,2022,7,July,3,30290,46.26050856253243,Normal
ATM_0047,2023-02-27,Monday,Evening,53021,10818,Standalone,0,0,101094,Snowy,3,51368,2023,2,February,1,42203,52.44722733297723,Normal
ATM_0042,2023-07-27,Thursday,Afternoon,51392,13803,Bank Branch,0,0,100367,Cloudy,3,41698,2023,7,July,3,37589,51.20408102264689,Normal
ATM_0016,2023-03-29,Wednesday,Evening,56264,17499,Supermarket,0,0,72539,Cloudy,3,55628,2023,3,March,1,38765,77.56379326982726,High Risk
ATM_0020,2022-10-07,Friday,Afternoon,59896,15633,Standalone,0,0,70265,Cloudy,5,39837,2022,10,October,4,44263,85.24300861026116,Normal
ATM_0006,2022-11-10,Thursday,Evening,56457,8208,Gas Station,0,0,97397,Rainy,4,51572,2022,11,November,4,48249,57.96585110424346,Normal
ATM_0040,2023-12-22,Friday,Evening,43834,11154,Bank Branch,0,0,103212,Snowy,2,29868,2023,12,December,4,32680,42.46986784482424,Normal
ATM_0028,2023-02-18,Saturday,Evening,75511,3826,Bank Branch,0,0,65481,Snowy,0,74325,2023,2,February,1,71685,115.31742032039828,High Risk
ATM_0010,2023-10-04,Wednesday,Night,22869,12756,Supermarket,0,0,124155,Cloudy,2,16753,2023,10,October,4,10113,18.419717288872782,Normal
ATM_0050,2023-08-27,Sunday,Night,50852,10832,Gas Station,0,0,112512,Clear,0,38455,2023,8,August,3,40020,45.196956769055745,Normal
ATM_0043,2023-07-05,Wednesday,Afternoon,38655,22936,Bank Branch,0,0,126637,Rainy,1,18382,2023,7,July,3,15719,30.524254364838082,Normal
ATM_0043,2023-10-28,Saturday,Afternoon,48681,10911,Standalone,0,0,121312,Cloudy,1,34997,2023,10,October,4,37770,40.1287589026642,Normal
ATM_0012,2022-02-23,Wednesday,Afternoon,32469,12181,Gas Station,0,0,97849,Cloudy,5,21947,2022,2,February,1,20288,33.18276119326718,Normal
ATM_0036,2022-10-04,Tuesday,Morning,70559,1480,Gas Station,0,0,73455,Clear,1,59766,2022,10,October,4,69079,96.05745013954122,High Risk
ATM_0033,2023-02-28,Tuesday,Night,24843,3258,Standalone,0,0,104055,Snowy,3,22043,2023,2,February,1,21585,23.874873864783048,Normal
ATM_0033,2022-09-08,Thursday,Morning,47566,19144,Standalone,0,0,102916,Snowy,4,25809,2022,9,September,3,28422,46.21827509813829,Normal
ATM_0025,2023-12-04,Monday,Evening,62085,12749,Gas Station,0,0,86884,Snowy,3,65012,2023,12,December,4,49336,71.45734542608535,Normal
ATM_0033,2023-01-30,Monday,Morning,20878,1952,Mall,0,0,118189,Snowy,0,20822,2023,1,January,1,18926,17.66492651600403,Normal
ATM_0048,2022-05-15,Sunday,Night,40043,8071,Gas Station,0,0,108351,Snowy,5,42162,2022,5,May,2,31972,36.956742438925346,Normal
ATM_0017,2023-09-09,Saturday,Evening,39472,10967,Bank Branch,0,1,122101,Rainy,1,35668,2023,9,September,3,28505,32.32733556645728,Normal
ATM_0030,2022-02-07,Monday,Evening,41483,13672,Gas Station,0,0,102575,Cloudy,2,39552,2022,2,February,1,27811,40.441628077016816,Normal
ATM_0013,2022-09-15,Thursday,Evening,68203,11180,Bank Branch,0,0,109570,Snowy,1,61065,2022,9,September,3,57023,62.2460527516656,Normal
ATM_0006,2023-12-03,Sunday,Night,44472,10388,Gas Station,0,0,97546,Clear,2,31729,2023,12,December,4,34084,45.590798187521784,Normal
ATM_0009,2022-02-21,Monday,Afternoon,23256,10361,Standalone,0,0,123800,Clear,4,19621,2022,2,February,1,12895,18.785137318255252,Normal
ATM_0034,2022-12-22,Thursday,Morning,73869,12597,Standalone,0,0,94713,Clear,1,59268,2022,12,December,4,61272,77.9924614361281,Normal
ATM_0015,2022-11-21,Monday,Evening,65170,13614,Mall,0,0,116204,Snowy,1,54912,2022,11,November,4,51556,56.08240680183126,Normal
ATM_0012,2022-07-10,Sunday,Night,46920,11236,Gas Station,0,0,84781,Rainy,1,47414,2022,7,July,3,35684,55.342588551680215,Normal
ATM_0032,2023-11-19,Sunday,Morning,38184,8538,Standalone,0,0,96683,Rainy,4,32487,2023,11,November,4,29646,39.49401652824178,Normal
ATM_0007,2022-01-02,Sunday,Night,50838,8113,Mall,0,1,99582,Clear,5,44598,2022,1,January,1,42725,51.05139483039104,Normal
ATM_0032,2022-02-14,Monday,Morning,65529,20261,Standalone,0,0,113567,Clear,4,62659,2022,2,February,1,45268,57.700740532020745,Normal
ATM_0018,2022-12-24,Saturday,Night,31483,12416,Standalone,1,0,119746,Cloudy,2,22075,2022,12,December,4,19067,26.29148364037212,Normal
ATM_0040,2023-09-05,Tuesday,Morning,76286,10293,Standalone,0,0,79666,Cloudy,0,57909,2023,9,September,3,65993,95.75728667185498,High Risk
ATM_0046,2022-07-04,Monday,Evening,72127,2519,Supermarket,0,0,30099,Clear,0,77676,2022,7,July,3,69608,239.63254593175853,High Risk
ATM_0019,2022-08-09,Tuesday,Evening,56210,3487,Supermarket,0,0,98822,Clear,2,59708,2022,8,August,3,52723,56.88004695310761,Normal
ATM_0001,2023-10-05,Thursday,Night,45827,4766,Gas Station,0,0,106322,Snowy,0,41215,2023,10,October,4,41061,43.10208611576156,Normal
ATM_0015,2022-02-11,Friday,Night,67910,11907,Mall,0,0,124822,Rainy,1,65036,2022,2,February,1,56003,54.405473394113216,Normal
ATM_0007,2023-02-16,Thursday,Night,58455,13067,Standalone,0,0,92289,Rainy,3,53631,2023,2,February,1,45388,63.33907616292299,Normal
ATM_0008,2022-10-17,Monday,Night,67426,11259,Bank Branch,0,1,89032,Rainy,0,57345,2022,10,October,4,56167,75.73232096324917,Normal
ATM_0019,2022-09-09,Friday,Morning,26634,2555,Supermarket,0,0,99585,Snowy,1,27046,2022,9,September,3,24079,26.744991715619822,Normal
ATM_0006,2022-07-03,Sunday,Night,47610,6966,Gas Station,0,0,65901,Cloudy,0,38337,2022,7,July,3,40644,72.24473073246233,Normal
ATM_0012,2022-08-15,Monday,Afternoon,37206,8354,Gas Station,0,0,77054,Cloudy,2,38113,2022,8,August,3,28852,48.28561787837101,Normal
ATM_0022,2023-06-07,Wednesday,Morning,37607,12127,Gas Station,0,0,72772,Snowy,3,35522,2023,6,June,2,25480,51.67784312647722,Normal
ATM_0021,2022-12-06,Tuesday,Evening,33317,14336,Bank Branch,0,0,132247,Rainy,0,14630,2022,12,December,4,18981,25.1930100493773,Normal
ATM_0044,2022-09-05,Monday,Night,44351,9362,Gas Station,0,0,79346,Rainy,3,29543,2022,9,September,3,34989,55.89569732563709,Normal
ATM_0047,2022-11-18,Friday,Morning,31193,16161,Mall,0,0,70752,Snowy,5,9022,2022,11,November,4,15032,44.08779963817277,Normal
ATM_0044,2023-03-24,Friday,Night,57295,4971,Mall,0,0,83591,Clear,2,45531,2023,3,March,1,52324,68.54206792597289,Normal
ATM_0030,2022-03-19,Saturday,Morning,58086,6620,Bank Branch,0,0,89684,Clear,3,57425,2022,3,March,1,51466,64.76740555729003,Normal
ATM_0030,2023-12-06,Wednesday,Afternoon,40737,10257,Bank Branch,0,1,95961,Snowy,1,39960,2023,12,December,4,30480,42.45162097101948,Normal
ATM_0037,2022-08-24,Wednesday,Afternoon,53321,11969,Mall,0,0,82739,Snowy,2,47392,2022,8,August,3,41352,64.44482045951729,Normal
ATM_0034,2022-10-16,Sunday,Evening,59097,10349,Mall,0,0,40187,Cloudy,2,47443,2022,10,October,4,48748,147.05501779182322,Normal
ATM_0031,2022-02-27,Sunday,Night,56364,513,Supermarket,0,0,109871,Rainy,0,56596,2022,2,February,1,55851,51.30016109801494,Normal
ATM_0046,2023-06-25,Sunday,Afternoon,63569,7653,Mall,0,0,124321,Rainy,3,50455,2023,6,June,2,55916,51.1329542072538,Normal
ATM_0044,2022-09-29,Thursday,Night,38795,15155,Supermarket,0,0,117519,Snowy,5,20242,2022,9,September,3,23640,33.011683217181904,Normal
ATM_0008,2023-08-11,Friday,Morning,28969,8046,Bank Branch,0,0,122206,Snowy,0,27348,2023,8,August,3,20923,23.70505539826195,Normal
